SAMPLINGPOINT_LOCALID,DATETIME_BEGIN,DATETIME_END,PROPERTY,VALUE_NUMERIC,UNIT,STATIONCLASSIFICATION,AREACLASSIFICATION,ALTITUDE,STATIONCODE,STATIONNAME,LONGITUDE,LATITUDE,MUNICIPALITY,CALCULATED
SPO.IT2307A_7_UV-P_2021-03-22_00:00:00,20231026000000,20231026000000,O3,0.0,Âµg/m3,background,suburban,96.3,IT2307A,AG - Monserrato,13.551601000416666,37.299240000193784,"Villasete (AG), Via Fra Simone da Lentini s.n.",True
SPO.IT2306A_7_UV-P_2021-03-23_00:00:00,20231026000000,20231026000000,O3,76.06611,Âµg/m3,background,urban,235.4,IT2306A,AG - Centro,13.589903999914915,37.30641299983269,"Agrigento, Salita Coniglio n.181",True
SPO.IT2297A_7_UV-P_2020-02-28_00:00:00,20231026000000,20231026000000,O3,77.73738,Âµg/m3,background,urban,10.0,IT2297A,PA - UNIPA,13.346530000384933,38.105095999746126,"Palermo, Viale delle Scienze c/o Universita degli studi di Palermo ",True
SPO.IT2324A_7_UV-P_2022-11-28_00:00:00,20231026000000,20231026000000,O3,26.01952,Âµg/m3,background,urban,79.0,IT2324A,Gorizia,13.616126999851385,45.93647800010719,via Duca D'Aosta 117 - Gorizia (GO),True
SPO.IT2318A_7_UV-P_2021-03-15_00:00:00,20231026000000,20231026000000,O3,73.35172,Âµg/m3,background,rural-regional,186.0,IT2318A,TP - Diga Rubino,12.718020000011954,37.882475999802686,"Trapani, c/o Diga Rubino",True
SPO.IT2316A_7_UV-P_2021-03-30_00:00:00,20231026000000,20231026000000,O3,64.00513,Âµg/m3,background,suburban,129.4,IT2316A,Solarino,15.131752000448268,37.09627600012151,"Solarino, Circonvallazione Padre Serafino Maria Paolo Gozzo c/o Isola Ecologica",True
SPO.IT2293A_7_UV-P_2019-06-27_00:00:00,20231026000000,20231026000000,O3,28.1595,Âµg/m3,background,urban,0.0,IT2293A,Area verde,13.544499999555388,45.80296000009593,,True
SPO.IT2292A_7_UV-P_2019-01-01_00:00:00,20231026000000,20231026000000,O3,48.99,Âµg/m3,background,rural-regional,950.0,IT2292A,COLLE DI NAVA,7.863939999740785,44.08195999984053,PRESSO COLONIA STATALE 28 - PORNASSIO (IM),True
SPO.IT2288A_7_UV-P_2018-01-01_00:00:00,20231026000000,20231026000000,O3,61.30742,Âµg/m3,background,urban,10.0,IT2288A,a2a - Milazzo,15.247567000212703,38.231468999855096,"Milazzo, Salita Cappuccini s.n.",True
SPO.IT2285A_7_UV-P_2019-01-01_00:00:00,20231026000000,20231026000000,O3,7.495714,Âµg/m3,background,suburban,212.0,IT2285A,CR2 Cortina sulla strada del vino,11.223240000442871,46.26405999986327,VIA PALUDI - Cortina ssdv (BZ),True
SPO.IT2283A_7_UV-P_2019-01-01_00:00:00,20231026000000,20231026000000,O3,66.5285,Âµg/m3,background,rural-regional,650.0,IT2283A,Ottati Alburni,15.29873000014572,40.47059000021713,OTTATI,True
SPO.IT0459A_7_UV-P_1997-09-02_00:00:00,20231026000000,20231026000000,O3,33.15333,Âµg/m3,background,suburban,15.0,IT0459A,CHIARAVALLE2,13.34194000005023,43.59888999985952,VIA GRANCETTA - Chiaravalle (AN),True
SPO.IT0448A_7_UV-P_1994-01-01_00:00:00,20231026000000,20231026000000,O3,12.8421,Âµg/m3,background,urban,1.0,IT0448A,VE - Sacca Fisola,12.313889000315374,45.42944399980085,"SACCA FISOLA, VENEZIA",True
SPO.IT2260A_7_UV-P_2016-04-01_00:00:00,20231026000000,20231026000000,O3,55.681,Âµg/m3,background,rural-nearcity,366.0,IT2260A,Basovizza,13.854970000394527,45.64731000012837,Basovizza - Trieste (TS),True
SPO.IT2259A_7_UV-P_2016-01-01_00:00:00,20231026000000,20231026000000,O3,62.17,Âµg/m3,background,suburban,50.0,IT2259A,VIA UNGARETTI - PEGLI - GENOVA,8.79768000033986,44.42839999989525,VIA UNGARETTI 64 - GENOVA (GE),True
SPO.IT2258A_7_UV-P_2019-06-02_00:00:00,20231026000000,20231026000000,O3,62.95238,Âµg/m3,background,suburban,15.0,IT02258A,SANTA MARINELLA,11.833491999584291,42.042434000212744,VIA PERSEO DEPURATORE - Santa Marinella(RM),True
SPO.IT2254A_7_UV-P_2016-06-02_00:00:00,20231026000000,20231026000000,O3,76.57143,Âµg/m3,background,rural,465.0,IT2254A,Allumiere Aldo Moro,11.900003999839033,42.160965999921366,via Aldo Moro snc - Allumiere (RM),True
SPO.IT2218A_7_UV-P_2015-01-01_00:00:00,20231026000000,20231026000000,O3,49.958,Âµg/m3,traffic,suburban,39.0,IT2218A,San Felice a Cancello Complesso scolastico,14.423969999843207,40.99052000031144,via Polvica - San Felice a Cancello (CE),True
SPO.IT2217A_7_UV-P_2015-01-01_00:00:00,20231026000000,20231026000000,O3,53.9645,Âµg/m3,background,suburban,45.0,IT2217A,Torre Annunziata Scuola Media Pascoli,14.438150000027823,40.7605999999606,via Tagliamonte 18 - Torre Annunziata (NA),True
SPO.IT2216A_7_UV-P_2015-01-01_00:00:00,20231026000000,20231026000000,O3,36.30421,Âµg/m3,background,suburban,57.0,IT2216A,Casoria Scuola Palizzi (CAM),14.298659999765096,40.91462999978563,via Duca D'Aosta - Casoria (NA),True
SPO.IT2215A_7_UV-P_2015-01-01_00:00:00,20231026000000,20231026000000,O3,40.53,Âµg/m3,background,suburban,128.0,IT2215A,Benevento Zona Industriale,14.836139999661176,41.14691000026054,z.i. Ponte Valentino - Benevento (BN),True
SPO.IT2182A_7_UV-P_2014-09-30_00:00:00,20231026000000,20231026000000,O3,41.5795,Âµg/m3,background,suburban,771.0,IT2182A,Ugovizza,13.474789999584125,46.51005000001428,via della Stazione - Malborghetto Valbruna (UD),True
SPO.IT2173A_7_UV-P_2013-10-09_00:00:00,20231026000000,20231026000000,O3,47.90476,Âµg/m3,background,urban,3.0,IT2173A,Gaeta Porto,13.570489999863357,41.22308399979161,lungomare Caboto - Gaeta (LT),True
SPO.IT2172A_7_UV-P_2012-10-30_00:00:00,20231026000000,20231026000000,O3,0.0,Âµg/m3,traffic,urban,33.0,IT2172A,Civitavecchia- Villa Albani,11.798339999946895,42.09929600025973,via Pecorelli - Civitavecchia (RM),True
SPO.IT2155A_7_UV-P_2015-04-01_00:00:00,20231026000000,20231026000000,O3,18.86,Âµg/m3,background,rural-nearcity,450.0,IT2155A,CENGIO - RIO PARASACCO,8.20603999973738,44.397030000245756,VIA MONTALDO - CENGIO (SV),True
SPO.IT2153A_7_UV-P_2014-01-01_00:00:00,20231026000000,20231026000000,O3,39.1,Âµg/m3,background,urban,41.0,IT2153A,FI-SIGNA,11.097779999678622,43.79306000027904,VIA MAESTRO DA SIGNA - Signa (FI),True
SPO.IT2134A_7_UV-P_2013-06-18_00:00:00,20231026000000,20231026000000,O3,37.985,Âµg/m3,background,suburban,95.0,IT2134A,Narni Scalo,12.521939999605424,42.5341700000191,Loc Narni Scalo - Narni (TR),True
SPO.IT2113A_7_UV-P_2013-11-01_00:00:00,20231026000000,20231026000000,O3,60.74737,Âµg/m3,background,suburban,143.0,IT2113A,Ciconia2,12.136667000291707,42.737222000057066,Via dell'Erica Loc. Ciconia - Orvieto (TR),True
SPO.IT2104A_7_UV-P_2011-12-14_00:00:00,20231026000000,20231026000000,O3,36.85714,Âµg/m3,background,suburban,666.0,IT2104A,Trivero - Ronco,8.159800000224994,45.66419999996451,Plesso scolastico fraz. Ronco Trivero (BI),True
SPO.IT2101A_7_UV-P_2012-02-17_00:00:00,20231026000000,20231026000000,O3,18.19048,Âµg/m3,background,suburban,271.0,IT2101A,Chieri - Bersezio,7.837500000069335,45.00280000026921,"c/o la Scuola Infanzia B.go Venezia, via Bersezio",True
SPO.IT2063A_7_UV-P_2011-02-03_00:00:00,20231026000000,20231026000000,O3,11.96168,Âµg/m3,industrial,rural,48.0,IT2063A,SPINADESCO,9.940277999967842,45.14833299981362,"via Cesare Battisti, 1 - Spinadesco (CR)",True
SPO.IT2061A_7_UV-P_2012-03-08_00:00:00,20231026000000,20231026000000,O3,66.49286,Âµg/m3,background,suburban,380.0,IT2061A,URBINO - LOC.PIANSEVERO - Via Neruda,12.636390000312485,43.73056000004621,Via Neruda - Loc.Piansevero - Urbino - Urbino (PU),True
SPO.IT2059A_7_UV-P_2012-02-01_00:00:00,20231026000000,20231026000000,O3,44.68896,Âµg/m3,background,urban,25.0,IT2059A,CEALG1,8.324721999680541,40.55333299982151,"VIA MATTEOTTI, ALGHERO (SS) - Alghero (SS)",True
SPO.IT2056A_7_UV-P_2011-10-14_00:00:00,20231026000000,20231026000000,O3,32.83587,Âµg/m3,traffic,urban,33.0,IT2056A,CENCA1,9.115000000173476,39.23583300015611,via Cadello  CAGLIARI - Cagliari (CA),True
SPO.IT2013A_7_UV-P_2010-09-05_00:00:00,20231026000000,20231026000000,O3,29.19048,Âµg/m3,background,urban,242.0,IT2013A,FROSINONE MAZZINI,13.34897700043909,41.63960900005591,VIA MAZZINI - Frosinone (FR),True
SPO.IT2012A_7_UV-P_2010-02-22_00:00:00,20231026000000,20231026000000,O3,49.6,Âµg/m3,background,suburban,62.0,IT2012A,MALAGROTTA,12.345589999617944,41.87478299970997,VIA PAOLO EMILIO PAVOLINI 69/71 - Roma (RM),True
SPO.IT2011A_7_UV-P_2012-01-01_00:00:00,20231026000000,20231026000000,O3,69.42163,Âµg/m3,background,rural-remote,736.0,IT2011A,CENSE0,9.216388999706,39.84249999971294,Ente Foreste presso Complesso Forestale di Nusaunu -SEULO - Seulo (CA),True
SPO.IT2007A_7_UV-P_2010-01-01_00:00:00,20231026000000,20231026000000,O3,26.78119,Âµg/m3,background,urban,323.0,IT2007A,ERBA- Via Battisti,9.222778000364663,45.809443999864506,Via Battisti - Erba (CO),True
SPO.IT1963A_7_UV-P_2009-01-15_00:00:00,20231026000000,20231026000000,O3,50.71429,Âµg/m3,background,rural,1576.0,IT1963A,Ceresole Reale - Diga,7.245400000057633,45.430199999749775,presso la diga di Ceresole Reale (TO),True
SPO.IT1962A_7_UV-P_2010-01-01_00:00:00,20231026000000,20231026000000,O3,41.77091,Âµg/m3,background,urban,170.0,IT1962A,VENAFRO2,14.033333000067893,41.47888899973556,Via Campania - Venafro (IS),True
SPO.IT1961A_7_UV-P_2009-11-05_00:00:00,20231026000000,20231026000000,O3,58.65,Âµg/m3,background,rural,1639.0,IT1961A,Baceno - Alpe Devero,8.255899999638991,46.31480000028051,Ai Ponti s.n.c. - fraz. Alpe Devero,True
SPO.IT1948A_7_UV-P_2009-01-30_00:00:00,20231026000000,20231026000000,O3,23.65,Âµg/m3,background,rural,258.0,IT1948A,Vinchio - San Michele,8.31029999964659,44.808000000140524,via San Michele c/o cimitero,True
SPO.IT1942A_7_UV-P_2007-07-01_00:00:00,20231026000000,20231026000000,O3,62.21053,Âµg/m3,background,rural,40.0,IT1942A,GR-MAREMMA,11.094170000233456,42.67055999970994,LOC. ALBERESE - Grosseto (GR),True
SPO.IT1930A_7_UV-P_2008-06-04_00:00:00,20231026000000,20231026000000,O3,6.402857,Âµg/m3,background,rural,227.0,IT1930A,PIANA ROTALIANA,11.113430000299225,46.1968399996924,Sette Pergole - Mezzolombardo (TN),True
SPO.IT0689A_7_UV-P_2013-11-20_16:00:00,20231026000000,20231026000000,O3,23.67021,Âµg/m3,industrial,rural,73.0,IT0689A,MEZZANA BIGLI - CASONI BORRONI,8.86888999998602,45.06833000006861,VIA AGOGNA 38 - Mezzana Bigli (PV),True
SPO.IT0663A_7_UV-P_1997-05-15_00:00:00,20231026000000,20231026000000,O3,19.47368,Âµg/m3,background,urban,190.0,IT0663A,SCHIO,11.368610999579511,45.71444400004657,VIA VECELLIO,True
SPO.IT0463A_7_UV-P_2000-12-20_00:00:00,20231026000000,20231026000000,O3,59.44286,Âµg/m3,industrial,suburban,90.0,IT0463A,FALCONARA ALTA,13.38999999980297,43.62055999987869,VIA 8 MARZO - Falconara Marittima (AN),True
SPO.IT0462A_7_UV-P_1991-03-16_00:00:00,20231026000000,20231026000000,O3,55.42,Âµg/m3,industrial,suburban,5.0,IT0462A,FALCONARA ACQUEDOTTO,13.370559999812144,43.63610999989359,VIA FIUMESINO - Falconara Marittima (AN),True
SPO.IT0461A_7_UV-P_1991-03-16_00:00:00,20231026000000,20231026000000,O3,43.53571,Âµg/m3,industrial,suburban,10.0,IT0461A,FALCONARA SCUOLA,13.387500000045366,43.6333300000698,VIA CAMPANELLA C/O SCUOLA ELEMENTARE - Falconara Marittima (AN),True
SPO.IT1997A_7_UV-P_2009-01-01_00:00:00,20231026000000,20231026000000,O3,56.60514,Âµg/m3,background,suburban,28.0,IT1997A,Milazzo - Termica,15.249112000093447,38.190607999769306,"Milazzo, Via Carrubbaro n.2-18",True
SPO.IT1993A_7_UV-P_2010-05-24_00:00:00,20231026000000,20231026000000,O3,34.65833,Âµg/m3,background,urban,15.0,IT1993A,CENMO1,9.136389000276088,39.26055600002213,via Sant'Angelo - Monserrato (CA),True
